dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
v21,score_edge_m5,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120,0,221,190,145,45,0.7631578947368421,0.8597285067873304,0.6978663460923736,66.0,69.81052631578947,73.0,2,0,719.9503755000001,358.0,13264.0,13622.0,1236.0,878.0,0.09318455971049457,0.06445455880193804,4.621052631578947,3.9728506787330318,0.7169473684210527,0.04621052631578948,132,112,82,30,0.7321428571428571,0.8484848484848485,0.6434352838771963,66.0,69.63392857142857,73.0,2,0,779.189481,211.0,7799.0,8010.0,401.0,190.0,0.0514168483138864,0.02372034956304619,1.6964285714285714,1.4393939393939394,0.7151785714285716,0.016964285714285543,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.69047619047619,73.5,0,0,719.7198845,80.0,2927.0,3007.0,473.0,393.0,0.16159890673044072,0.13069504489524442,9.357142857142858,8.931818181818182,0.715952380952381,0.09357142857142853,45,36,29,7,0.8055555555555556,0.8,0.6497195700482261,67.5,70.5,73.25,0,0,719.4332465,67.0,2538.0,2605.0,362.0,295.0,0.1426319936958235,0.11324376199616124,8.194444444444445,6.555555555555555,0.7236111111111111,0.08194444444444449,True,True,True
v21,score_edge_m5__rv15_over_rv30_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30<=0.8,1,221,75,59,16,0.7866666666666666,0.3393665158371041,0.6812003421070318,70.0,72.44,78.0,1,0,599.873514,135.0,5433.0,5568.0,467.0,332.0,0.08595619363151114,0.05962643678160919,4.426666666666667,1.502262443438914,0.7424,0.044266666666666676,132,43,30,13,0.6976744186046512,0.32575757575757575,0.5489463582227039,66.0,71.02325581395348,77.0,1,0,599.873514,79.0,3054.0,3133.0,-54.0,-133.0,-0.01768172888015717,-0.04245132460900096,-3.0930232558139537,-1.0075757575757576,0.7286046511627906,-0.030930232558139426,44,13,11,2,0.8461538461538461,0.29545454545454547,0.5776536898051745,67.0,70.6923076923077,77.0,0,0,659.365421,24.0,919.0,943.0,181.0,157.0,0.1969532100108814,0.1664899257688229,12.076923076923077,3.5681818181818183,0.7253846153846154,0.12076923076923074,45,19,18,1,0.9473684210526315,0.4222222222222222,0.753612688331012,73.0,76.84210526315789,86.5,0,0,539.630699,32.0,1460.0,1492.0,340.0,308.0,0.2328767123287671,0.2064343163538874,16.210526315789473,6.844444444444444,0.7852631578947369,0.16210526315789464,False,False,True
v21,score_edge_m5__rv15_over_rv30_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30<=1,1,221,146,108,38,0.7397260273972602,0.6606334841628959,0.6630559975733338,67.0,71.02054794520548,75.0,5,0,719.347306,268.0,10369.0,10637.0,431.0,163.0,0.04156620696306298,0.015323869512080474,1.1164383561643836,0.7375565610859729,0.7285616438356165,0.011164383561643731,132,81,55,26,0.6790123456790124,0.6136363636363636,0.5712362384861901,66.0,69.77777777777777,74.0,3,0,719.857003,153.0,5652.0,5805.0,-152.0,-305.0,-0.02689313517338995,-0.05254091300602928,-3.765432098765432,-2.3106060606060606,0.7166666666666667,-0.03765432098765431,44,34,28,6,0.8235294117647058,0.7727272727272727,0.6648626260015724,67.0,71.97058823529412,77.0,1,0,659.60869,61.0,2447.0,2508.0,353.0,292.0,0.14425827543931344,0.11642743221690591,8.588235294117647,6.636363636363637,0.7376470588235293,0.08588235294117652,45,31,25,6,0.8064516129032258,0.6888888888888889,0.6371974218820453,70.0,73.2258064516129,81.0,1,0,599.669163,54.0,2270.0,2324.0,230.0,176.0,0.1013215859030837,0.0757314974182444,5.67741935483871,3.911111111111111,0.7496774193548388,0.056774193548386975,False,False,True
v21,score_edge_m5__rv15_over_rv30_le_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30<=1.2,1,221,184,140,44,0.7608695652173914,0.832579185520362,0.6943024873989116,66.0,69.91847826086956,73.25,2,0,719.8478025,344.0,12865.0,13209.0,1135.0,791.0,0.08822386319471434,0.0598834128245893,4.298913043478261,3.579185520361991,0.7178804347826085,0.04298913043478281,132,107,78,29,0.7289719626168224,0.8106060606060606,0.6379084109244533,66.0,69.83177570093459,73.5,2,0,779.152426,200.0,7472.0,7672.0,328.0,128.0,0.043897216274089934,0.016684045881126174,1.1962616822429906,0.9696969696969697,0.7170093457943925,0.011962616822429939,44,42,34,8,0.8095238095238095,0.9545454545454546,0.6669922598996131,67.0,69.9047619047619,73.5,0,0,719.447557,79.0,2936.0,3015.0,464.0,385.0,0.15803814713896458,0.12769485903814262,9.166666666666666,8.75,0.7178571428571429,0.09166666666666667,45,35,28,7,0.8,0.7777777777777778,0.6410838693433439,67.0,70.2,73.0,0,0,719.352897,65.0,2457.0,2522.0,343.0,278.0,0.1396011396011396,0.11022997620935765,7.942857142857143,6.177777777777778,0.7205714285714285,0.07942857142857151,False,True,True
v21,score_edge_m5__rv15_over_rv30_ge_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30>=0.8,1,221,164,125,39,0.7621951219512195,0.7420814479638009,0.6915068834018161,67.0,70.59146341463415,74.25,2,0,719.6292325,303.0,11577.0,11880.0,923.0,620.0,0.07972704500302323,0.05218855218855219,3.7804878048780486,2.8054298642533935,0.7243902439024391,0.03780487804878041,132,96,70,26,0.7291666666666666,0.7272727272727273,0.6327365269279848,66.0,69.73958333333333,73.0,1,0,749.508609,180.0,6695.0,6875.0,305.0,125.0,0.04555638536221061,0.01818181818181818,1.3020833333333333,0.946969696969697,0.7161458333333334,0.01302083333333326,44,39,33,6,0.8461538461538461,0.8863636363636364,0.7027053635107331,70.0,72.25641025641026,79.0,1,0,659.914996,70.0,2818.0,2888.0,482.0,412.0,0.1710432931156849,0.14265927977839335,10.564102564102564,9.363636363636363,0.7405128205128205,0.10564102564102562,45,29,22,7,0.7586206896551724,0.6444444444444445,0.5789239838218866,67.0,71.17241379310344,81.0,0,0,659.437657,53.0,2064.0,2117.0,136.0,83.0,0.06589147286821706,0.03920642418516769,2.8620689655172415,1.8444444444444446,0.7300000000000001,0.028620689655172282,False,True,True
v21,score_edge_m5__rv15_over_rv30_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30>=1,1,221,108,89,19,0.8240740740740741,0.48868778280542985,0.7415045937948217,70.5,74.21296296296296,83.0,4,0,719.0135310000001,188.0,8015.0,8203.0,885.0,697.0,0.11041796631316282,0.08496891381201999,6.453703703703703,3.1538461538461537,0.7595370370370372,0.06453703703703684,132,66,54,12,0.8181818181818182,0.5,0.7085480732292817,70.0,74.62121212121212,85.5,2,0,719.0135310000001,113.0,4925.0,5038.0,475.0,362.0,0.09644670050761421,0.07185391028185788,5.484848484848484,2.742424242424242,0.7633333333333335,0.0548484848484847,44,24,21,3,0.875,0.5454545454545454,0.6899611872949993,72.5,73.83333333333333,80.25,2,0,719.1241124999999,43.0,1772.0,1815.0,328.0,285.0,0.18510158013544017,0.15702479338842976,11.875,6.4772727272727275,0.75625,0.11875000000000002,45,18,14,4,0.7777777777777778,0.4,0.5478541568378738,70.0,73.22222222222223,81.75,0,0,659.3188855,32.0,1318.0,1350.0,82.0,50.0,0.0622154779969651,0.037037037037037035,2.7777777777777777,1.1111111111111112,0.7500000000000001,0.02777777777777768,False,True,True
v21,score_edge_m5__rv15_over_rv30_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv30>=1.2,1,221,25,18,7,0.72,0.11312217194570136,0.5242339480963842,68.0,72.56,80.0,2,0,719.003447,46.0,1814.0,1860.0,-14.0,-60.0,-0.007717750826901874,-0.03225806451612903,-2.4,-0.27149321266968324,0.7439999999999999,-0.02399999999999991,132,16,12,4,0.75,0.12121212121212122,0.5050168346449122,67.0,69.75,73.0,0,0,719.0966105,31.0,1116.0,1147.0,84.0,53.0,0.07526881720430108,0.046207497820401046,3.3125,0.4015151515151515,0.716875,0.03312499999999996,44,4,4,0,1.0,0.09090909090909091,0.5101091635454027,84.5,81.5,95.0,2,0,530.448051,6.0,326.0,332.0,74.0,68.0,0.22699386503067484,0.20481927710843373,17.0,1.5454545454545454,0.8300000000000001,0.16999999999999993,45,5,2,3,0.4,0.1111111111111111,0.11762077423264786,68.0,74.4,82.0,0,0,659.437657,9.0,372.0,381.0,-172.0,-181.0,-0.46236559139784944,-0.47506561679790027,-36.2,-4.022222222222222,0.7620000000000001,-0.3620000000000001,False,False,False
v21,score_edge_m5__rv30_over_rv60_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60<=0.8,1,221,49,35,14,0.7142857142857143,0.22171945701357465,0.575911164922199,68.0,71.85714285714286,78.0,1,0,659.566441,90.0,3521.0,3611.0,-21.0,-111.0,-0.005964214711729622,-0.030739407366380506,-2.2653061224489797,-0.502262443438914,0.736938775510204,-0.022653061224489734,132,31,20,11,0.6451612903225806,0.23484848484848486,0.46947954064368874,66.0,70.51612903225806,74.5,1,0,659.506563,59.0,2186.0,2245.0,-186.0,-245.0,-0.08508691674290943,-0.1091314031180401,-7.903225806451613,-1.856060606060606,0.7241935483870967,-0.07903225806451608,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,78.0,76.28571428571429,84.0,0,0,659.914996,11.0,534.0,545.0,166.0,155.0,0.31086142322097376,0.28440366972477066,22.142857142857142,3.522727272727273,0.7785714285714286,0.22142857142857142,45,11,8,3,0.7272727272727273,0.24444444444444444,0.43435469882387095,68.0,72.81818181818181,80.0,0,0,659.437657,20.0,801.0,821.0,-1.0,-21.0,-0.0012484394506866417,-0.025578562728380026,-1.9090909090909092,-0.4666666666666667,0.7463636363636362,-0.019090909090908936,False,False,False
v21,score_edge_m5__rv30_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60<=1,1,221,123,95,28,0.7723577235772358,0.5565610859728507,0.6906730312914691,67.0,69.76422764227642,74.0,2,0,719.476887,234.0,8581.0,8815.0,919.0,685.0,0.10709707493299149,0.07770845150311968,5.569105691056911,3.0995475113122173,0.7166666666666667,0.05569105691056908,132,70,49,21,0.7,0.5303030303030303,0.5845568276122731,66.0,69.47142857142858,73.75,1,0,719.952318,133.0,4863.0,4996.0,37.0,-96.0,0.0076084721365412295,-0.01921537229783827,-1.3714285714285714,-0.7272727272727273,0.7137142857142859,-0.013714285714285901,44,27,25,2,0.9259259259259259,0.6136363636363636,0.7663040731697686,67.0,70.92592592592592,75.5,1,0,719.071248,51.0,1915.0,1966.0,585.0,534.0,0.30548302872062666,0.271617497456765,19.77777777777778,12.136363636363637,0.728148148148148,0.19777777777777794,45,26,21,5,0.8076923076923077,0.5777777777777777,0.6212374288068301,67.5,69.34615384615384,71.0,0,0,659.3188855,50.0,1803.0,1853.0,297.0,247.0,0.16472545757071547,0.1332973556395035,9.5,5.488888888888889,0.7126923076923076,0.09500000000000008,False,False,True
v21,score_edge_m5__rv30_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60>=1,1,221,103,79,24,0.7669902912621359,0.4660633484162896,0.6766575236750112,70.0,73.14563106796116,81.5,4,0,719.023615,182.0,7534.0,7716.0,366.0,184.0,0.048579771701619326,0.023846552617936754,1.7864077669902914,0.832579185520362,0.749126213592233,0.017864077669902945,132,63,50,13,0.7936507936507936,0.4772727272727273,0.6783018567138666,70.0,73.25396825396825,81.5,4,0,719.341715,111.0,4615.0,4726.0,385.0,274.0,0.08342361863488625,0.057977147693609815,4.349206349206349,2.0757575757575757,0.7501587301587304,0.04349206349206325,44,24,16,8,0.6666666666666666,0.5454545454545454,0.4670631683813174,67.0,72.5,77.5,0,0,659.484841,43.0,1740.0,1783.0,-140.0,-183.0,-0.08045977011494253,-0.10263600673022995,-7.625,-4.159090909090909,0.7429166666666666,-0.07624999999999993,45,16,13,3,0.8125,0.35555555555555557,0.5699111903802586,72.5,73.6875,82.5,0,0,659.7103314999999,28.0,1179.0,1207.0,121.0,93.0,0.10262934690415607,0.07705053852526926,5.8125,2.066666666666667,0.754375,0.05812499999999998,False,False,False
v21,score_edge_m5__rv30_over_rv60_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv30_over_rv60>=1.2,1,221,12,9,3,0.75,0.05429864253393665,0.46769466506643437,66.0,72.91666666666667,82.0,1,0,719.333905,21.0,875.0,896.0,25.0,4.0,0.02857142857142857,0.004464285714285714,0.3333333333333333,0.01809954751131222,0.7466666666666667,0.0033333333333332993,132,9,6,3,0.6666666666666666,0.06818181818181818,0.35420213558039626,65.0,73.88888888888889,91.0,1,0,719.341715,15.0,665.0,680.0,-65.0,-80.0,-0.09774436090225563,-0.11764705882352941,-8.88888888888889,-0.6060606060606061,0.7555555555555556,-0.08888888888888902,44,1,1,0,1.0,0.022727272727272728,0.20654931437723742,79.0,79.0,79.0,0,0,479.593441,2.0,79.0,81.0,21.0,19.0,0.26582278481012656,0.2345679012345679,19.0,0.4318181818181818,0.81,0.18999999999999995,45,2,2,0,1.0,0.044444444444444446,0.3423802275066531,65.5,65.5,66.25,0,0,659.296152,4.0,131.0,135.0,69.0,65.0,0.5267175572519084,0.48148148148148145,32.5,1.4444444444444444,0.675,0.32499999999999996,False,False,True
v21,score_edge_m5__rv15_over_rv60_le_0p8,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv60<=0.8,1,221,103,78,25,0.7572815533980582,0.4660633484162896,0.6662124821896459,67.0,71.25242718446601,77.0,1,0,659.139432,191.0,7339.0,7530.0,461.0,270.0,0.06281509742471726,0.035856573705179286,2.621359223300971,1.2217194570135748,0.7310679611650487,0.026213592233009564,132,56,39,17,0.6964285714285714,0.42424242424242425,0.5666413471427516,66.5,71.01785714285714,77.0,1,0,599.884288,104.0,3977.0,4081.0,-77.0,-181.0,-0.019361327633894896,-0.04435187454055379,-3.232142857142857,-1.371212121212121,0.72875,-0.03232142857142861,44,20,17,3,0.85,0.45454545454545453,0.639581135259243,67.0,68.2,69.5,0,0,659.58978,39.0,1364.0,1403.0,336.0,297.0,0.24633431085043989,0.21168923734853884,14.85,6.75,0.7015,0.14849999999999997,45,27,22,5,0.8148148148148148,0.6,0.6330131638145157,71.0,74.0,79.5,0,0,599.866487,48.0,1998.0,2046.0,202.0,154.0,0.1011011011011011,0.07526881720430108,5.703703703703703,3.422222222222222,0.757777777777778,0.057037037037036775,False,False,True
v21,score_edge_m5__rv15_over_rv60_le_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv60<=1,1,221,149,111,38,0.7449664429530202,0.6742081447963801,0.6694331878110515,66.0,69.44295302013423,73.0,1,0,719.688659,283.0,10347.0,10630.0,753.0,470.0,0.07277471730936504,0.04421448730009407,3.1543624161073827,2.1266968325791855,0.7134228187919462,0.031543624161073924,132,83,57,26,0.6867469879518072,0.6287878787878788,0.5805862952746207,65.0,68.60240963855422,72.5,1,0,779.152426,160.0,5694.0,5854.0,6.0,-154.0,0.001053740779768177,-0.026306798770071745,-1.855421686746988,-1.1666666666666667,0.705301204819277,-0.01855421686746983,44,34,28,6,0.8235294117647058,0.7727272727272727,0.6648626260015724,67.0,71.02941176470588,76.25,0,0,689.5900255,63.0,2415.0,2478.0,385.0,322.0,0.15942028985507245,0.12994350282485875,9.470588235294118,7.318181818181818,0.7288235294117646,0.0947058823529412,45,32,26,6,0.8125,0.7111111111111111,0.6469084479862404,67.0,69.9375,72.25,0,0,719.2713675,60.0,2238.0,2298.0,362.0,302.0,0.16175156389633602,0.13141862489120976,9.4375,6.711111111111111,0.7181249999999999,0.0943750000000001,False,False,True
v21,score_edge_m5__rv15_over_rv60_ge_1,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv60>=1,1,221,74,57,17,0.7702702702702703,0.334841628959276,0.6625368552184814,70.0,74.01351351351352,85.5,3,0,719.0474314999999,128.0,5477.0,5605.0,223.0,95.0,0.04071572028482746,0.01694915254237288,1.2837837837837838,0.4298642533936652,0.7574324324324324,0.012837837837837873,132,47,36,11,0.7659574468085106,0.3560606060606061,0.627757424498444,70.0,74.2127659574468,87.5,2,0,719.279755,81.0,3488.0,3569.0,112.0,31.0,0.03211009174311927,0.008685906416363126,0.6595744680851063,0.23484848484848486,0.7593617021276596,0.006595744680851001,44,20,16,4,0.8,0.45454545454545453,0.5839825677481064,70.5,74.7,87.75,1,0,629.5050405,34.0,1494.0,1528.0,106.0,72.0,0.07095046854082998,0.04712041884816754,3.6,1.6363636363636365,0.764,0.03600000000000003,45,7,5,2,0.7142857142857143,0.15555555555555556,0.35893445183261935,67.0,70.71428571428571,77.5,0,0,779.650672,13.0,495.0,508.0,5.0,-8.0,0.010101010101010102,-0.015748031496062992,-1.1428571428571428,-0.17777777777777778,0.7257142857142858,-0.011428571428571455,False,False,False
v21,score_edge_m5__rv15_over_rv60_ge_1p2,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_over_rv60>=1.2,1,221,31,25,6,0.8064516129032258,0.14027149321266968,0.6371974218820453,69.0,75.16129032258064,87.5,3,0,719.506638,52.0,2330.0,2382.0,170.0,118.0,0.07296137339055794,0.04953820319059614,3.806451612903226,0.5339366515837104,0.7683870967741936,0.038064516129032167,132,25,21,4,0.84,0.1893939393939394,0.6534637839282114,69.0,76.0,92.0,3,0,719.326095,41.0,1900.0,1941.0,200.0,159.0,0.10526315789473684,0.08191653786707882,6.36,1.2045454545454546,0.7764,0.06359999999999999,44,2,1,1,0.5,0.045454545454545456,0.09453120573423071,63.5,63.5,63.75,0,0,689.850712,4.0,127.0,131.0,-27.0,-31.0,-0.2125984251968504,-0.2366412213740458,-15.5,-0.7045454545454546,0.655,-0.15500000000000003,45,4,3,1,0.75,0.08888888888888889,0.3006418425824019,77.5,75.75,82.5,0,0,839.212044,7.0,303.0,310.0,-3.0,-10.0,-0.009900990099009901,-0.03225806451612903,-2.5,-0.2222222222222222,0.775,-0.025000000000000022,False,False,False
v21,score_edge_m5__rv15_minus_rv30_le_m10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_minus_rv30<=-10,1,221,86,65,21,0.7558139534883721,0.3891402714932127,0.6553712705919826,67.0,71.36046511627907,76.5,1,0,719.445948,158.0,6137.0,6295.0,363.0,205.0,0.05914942154146977,0.03256552819698173,2.383720930232558,0.9276018099547512,0.7319767441860464,0.02383720930232569,132,55,38,17,0.6909090909090909,0.4166666666666667,0.5597140984246408,66.0,70.10909090909091,75.0,1,0,719.81522,103.0,3856.0,3959.0,-56.0,-159.0,-0.014522821576763486,-0.04016165698408689,-2.890909090909091,-1.2045454545454546,0.7198181818181819,-0.028909090909090995,44,17,14,3,0.8235294117647058,0.38636363636363635,0.5897054143116587,67.0,71.70588235294117,77.0,0,0,659.566441,31.0,1219.0,1250.0,181.0,150.0,0.14848236259228875,0.12,8.823529411764707,3.409090909090909,0.7352941176470589,0.08823529411764697,45,14,13,1,0.9285714285714286,0.3111111111111111,0.6853129557584889,72.5,75.85714285714286,84.0,0,0,689.2461645000001,24.0,1062.0,1086.0,238.0,214.0,0.224105461393597,0.19705340699815838,15.285714285714286,4.7555555555555555,0.7757142857142857,0.1528571428571429,False,False,True
v21,score_edge_m5__rv15_minus_rv30_le_0,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_minus_rv30<=0,1,221,146,108,38,0.7397260273972602,0.6606334841628959,0.6630559975733338,67.0,71.02054794520548,75.0,5,0,719.347306,268.0,10369.0,10637.0,431.0,163.0,0.04156620696306298,0.015323869512080474,1.1164383561643836,0.7375565610859729,0.7285616438356165,0.011164383561643731,132,81,55,26,0.6790123456790124,0.6136363636363636,0.5712362384861901,66.0,69.77777777777777,74.0,3,0,719.857003,153.0,5652.0,5805.0,-152.0,-305.0,-0.02689313517338995,-0.05254091300602928,-3.765432098765432,-2.3106060606060606,0.7166666666666667,-0.03765432098765431,44,34,28,6,0.8235294117647058,0.7727272727272727,0.6648626260015724,67.0,71.97058823529412,77.0,1,0,659.60869,61.0,2447.0,2508.0,353.0,292.0,0.14425827543931344,0.11642743221690591,8.588235294117647,6.636363636363637,0.7376470588235293,0.08588235294117652,45,31,25,6,0.8064516129032258,0.6888888888888889,0.6371974218820453,70.0,73.2258064516129,81.0,1,0,599.669163,54.0,2270.0,2324.0,230.0,176.0,0.1013215859030837,0.0757314974182444,5.67741935483871,3.911111111111111,0.7496774193548388,0.056774193548386975,False,False,True
v21,score_edge_m5__rv15_minus_rv30_ge_0,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_minus_rv30>=0,1,221,108,89,19,0.8240740740740741,0.48868778280542985,0.7415045937948217,70.5,74.21296296296296,83.0,4,0,719.0135310000001,188.0,8015.0,8203.0,885.0,697.0,0.11041796631316282,0.08496891381201999,6.453703703703703,3.1538461538461537,0.7595370370370372,0.06453703703703684,132,66,54,12,0.8181818181818182,0.5,0.7085480732292817,70.0,74.62121212121212,85.5,2,0,719.0135310000001,113.0,4925.0,5038.0,475.0,362.0,0.09644670050761421,0.07185391028185788,5.484848484848484,2.742424242424242,0.7633333333333335,0.0548484848484847,44,24,21,3,0.875,0.5454545454545454,0.6899611872949993,72.5,73.83333333333333,80.25,2,0,719.1241124999999,43.0,1772.0,1815.0,328.0,285.0,0.18510158013544017,0.15702479338842976,11.875,6.4772727272727275,0.75625,0.11875000000000002,45,18,14,4,0.7777777777777778,0.4,0.5478541568378738,70.0,73.22222222222223,81.75,0,0,659.3188855,32.0,1318.0,1350.0,82.0,50.0,0.0622154779969651,0.037037037037037035,2.7777777777777777,1.1111111111111112,0.7500000000000001,0.02777777777777768,False,True,True
v21,score_edge_m5__rv15_minus_rv30_ge_10,choose=score_min_book_rv15; score_min_book_rv15>=0.6; fee_edge>=-5c; ask<=95; sec>=120; rv15_minus_rv30>=10,1,221,39,28,11,0.717948717948718,0.17647058823529413,0.5622468051697918,71.0,74.33333333333333,84.5,2,0,659.694924,67.0,2899.0,2966.0,-99.0,-166.0,-0.0341497067954467,-0.055967633175994604,-4.256410256410256,-0.751131221719457,0.7605128205128207,-0.0425641025641027,132,31,21,10,0.6774193548387096,0.23484848484848486,0.5014100930808564,69.0,73.19354838709677,81.5,0,0,719.003447,54.0,2269.0,2323.0,-169.0,-223.0,-0.0744821507271926,-0.09599655617735686,-7.193548387096774,-1.6893939393939394,0.7493548387096775,-0.07193548387096782,44,7,6,1,0.8571428571428571,0.1590909090909091,0.48687217072568106,74.0,78.28571428571429,91.0,2,0,581.288872,11.0,548.0,559.0,52.0,41.0,0.0948905109489051,0.07334525939177101,5.857142857142857,0.9318181818181818,0.7985714285714286,0.0585714285714285,45,1,1,0,1.0,0.022222222222222223,0.20654931437723742,82.0,82.0,82.0,0,0,839.585941,2.0,82.0,84.0,18.0,16.0,0.21951219512195122,0.19047619047619047,16.0,0.35555555555555557,0.84,0.16000000000000003,False,False,True
