abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.078942,True,60.0,0.6,907.0,0.0,-15.449161,0.0,316.51,4.0,11,rmt_memory_gate,80,True,80,False,True,2.1865937744230046,KXBTC15M-26MAY070830-30,1,0,76.0,4,0.9226423254667462,0.6,0.485508,rmt_memory_gate_p52_edge0,-13.449161,p_below_floor,0.9527908104356088,no,811.825,no,True,108.560461,rejected_actionable,spectral_dominant_factor,finalized,11.184417034717939,5.114995371131187,2026-05-07T12:16:28.177210+00:00,-0.11449199999999998,48
0.151434,True,59.0,0.59,359.0,15.0,-6.526641,0.0,156.07,4.0,11,rmt_memory_gate,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY070845-45,0,0,78.0,4,0.9066378300755761,0.59,0.564734,rmt_memory_gate_p52_edge0,-4.526641,p_below_floor,0.7932156656482628,yes,721.441,yes,True,103.081108,rejected_actionable,spectral_dominant_factor,finalized,6.756236200404077,3.089845164398176,2026-05-07T12:32:58.559649+00:00,-0.02526600000000001,48
0.238237,True,55.0,0.55,203.0,0.0,0.760377,0.03094259999999993,590.35,4.0,11,rmt_memory_gate,90,True,90,True,True,2.1865937744230046,KXBTC15M-26MAY070900-00,0,0,86.0,3,0.7644003157234142,0.5809426,0.597604,rmt_memory_gate_p52_edge0,2.760377,p_below_floor,0.7716889518549893,yes,773.23,yes,True,105.651144,rejected_actionable,spectral_dominant_factor,finalized,5.297775475962458,2.4228439401646185,2026-05-07T12:47:06.779003+00:00,0.04760399999999998,48
0.676857,True,75.0,0.75,0.0,328.0,0.300056,0.02470064999999999,2740.59,3.0,11,rmt_memory_gate,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070915-15,1,0,47.0,2,0.6091503769227395,0.77470065,0.788001,rmt_memory_gate_p52_edge0,2.300056,p_below_floor,0.5197512124916837,no,819.337,no,True,107.186661,rejected_actionable,spectral_dominant_factor,finalized,4.001005646879757,1.8297891879508057,2026-05-07T13:01:20.666238+00:00,0.03800099999999995,48
0.078862,True,53.0,0.53,610.0,0.0,-8.184912,0.0,825.77,4.0,11,rmt_memory_gate,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY070930-30,0,0,90.0,3,0.8447530586925373,0.53,0.488151,rmt_memory_gate_p52_edge0,-6.184912,p_below_floor,1.0501542232634968,yes,876.609,yes,True,115.138537,rejected_actionable,spectral_dominant_factor,finalized,10.461085874089173,4.784192654554516,2026-05-07T13:15:23.392993+00:00,-0.041849000000000025,48
0.067417,True,53.0,0.53,0.0,0.0,-10.208522,0.0,2567.09,4.0,11,rmt_memory_gate,-106,True,-106,True,True,2.1865937744230046,KXBTC15M-26MAY070945-45,0,0,-110.0,3,0.9683417059189736,0.53,0.467915,rmt_memory_gate_p52_edge0,-8.208522,p_below_floor,1.0888633329884525,no,860.716,yes,False,119.10871,rejected_actionable,spectral_dominant_factor,finalized,71.94903091870977,32.90461710826721,2026-05-07T13:30:39.283643+00:00,-0.062085,48
0.037031,True,54.0,0.54,0.0,484.0,-3.64901,0.0,34.24,4.0,11,rmt_memory_gate,-108,True,-108,True,True,2.1865937744230046,KXBTC15M-26MAY071000-00,0,0,-112.0,3,0.927822765233542,0.54,0.54351,rmt_memory_gate_p52_edge0,-1.64901,p_below_floor,1.2196742426451674,no,868.958,yes,False,128.809553,rejected_actionable,spectral_dominant_factor,finalized,42.7905062877269,19.569481441068493,2026-05-07T13:45:31.041597+00:00,0.003510000000000013,48
0.287274,True,60.0,0.6,0.0,62.0,-3.010577,0.0,28.67,4.0,11,rmt_memory_gate,-120,True,-120,False,True,2.1865937744230046,KXBTC15M-26MAY071015-15,1,0,-124.0,4,0.9377551029169335,0.6,0.609894,rmt_memory_gate_p52_edge0,-1.010577,p_below_floor,1.10286385624332,yes,864.225,no,False,161.709566,rejected_actionable,spectral_dominant_factor,finalized,36.09563814112079,16.507701870982256,2026-05-07T14:00:35.784823+00:00,0.00989400000000007,48
0.326478,True,62.0,0.62,0.0,0.0,-1.361992,0.0,14.15,4.0,11,rmt_memory_gate,76,True,76,False,True,2.1865937744230046,KXBTC15M-26MAY071030-30,1,0,72.0,3,0.9079746932881569,0.62,0.64638,rmt_memory_gate_p52_edge0,0.638008,p_below_floor,1.0532695722262537,no,852.539,no,True,160.163965,rejected_actionable,spectral_dominant_factor,finalized,38.61467135261552,17.659737169426958,2026-05-07T14:15:47.461208+00:00,0.02637999999999996,48
0.074653,True,52.0,0.52,0.0,125.0,-5.412576,0.0,992.0,4.0,11,rmt_memory_gate,96,True,96,False,True,2.1865937744230046,KXBTC15M-26MAY071045-45,1,0,92.0,3,0.9427257035182143,0.52,0.505874,rmt_memory_gate_p52_edge0,-3.412576,p_below_floor,1.3463848618897316,no,882.841,no,True,146.477397,rejected_actionable,spectral_dominant_factor,finalized,50.12615388481268,22.924310162750693,2026-05-07T14:30:17.159412+00:00,-0.014125999999999972,48
0.236964,True,56.0,0.56,0.0,1031.0,-2.119953,0.0,149.3,4.0,11,rmt_memory_gate,88,True,88,False,True,2.1865937744230046,KXBTC15M-26MAY071100-00,1,0,84.0,4,0.9934142759694093,0.56,0.5788,rmt_memory_gate_p52_edge0,-0.119953,p_below_floor,1.073937607383353,no,817.821,no,True,142.785246,rejected_actionable,spectral_dominant_factor,finalized,342.62479636654797,156.69339242354667,2026-05-07T14:46:22.183095+00:00,0.018799999999999928,48
0.073796,True,54.0,0.54,0.0,157.0,-5.77005,0.0,259.31,4.0,11,rmt_memory_gate,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY071115-15,1,0,-112.0,5,0.9704182390281698,0.54,0.522299,rmt_memory_gate_p52_edge0,-3.77005,p_below_floor,1.3536723711695915,yes,884.249,no,False,147.026875,rejected_actionable,spectral_dominant_factor,finalized,51.31052574949361,23.465961693334354,2026-05-07T15:00:15.753370+00:00,-0.017701000000000078,48
0.05446,True,52.0,0.52,0.0,1156.0,-4.580504,0.0,170.0,4.0,11,rmt_memory_gate,96,True,96,False,True,2.1865937744230046,KXBTC15M-26MAY071130-30,1,0,92.0,4,0.8907673793555628,0.52,0.514195,rmt_memory_gate_p52_edge0,-2.580504,p_below_floor,1.320562654304538,no,867.556,no,True,142.031013,rejected_actionable,spectral_dominant_factor,finalized,12.232024679414794,5.59410020393137,2026-05-07T15:15:32.444882+00:00,-0.00580500000000006,48
0.285653,True,61.0,0.61,0.0,531.0,-0.436329,0.0,101.0,4.0,11,rmt_memory_gate,78,True,78,True,True,2.1865937744230046,KXBTC15M-26MAY071145-45,0,0,74.0,4,0.9006728572288907,0.61,0.645637,rmt_memory_gate_p52_edge0,1.563671,p_below_floor,1.1012548374893791,yes,858.916,yes,True,160.071575,rejected_actionable,spectral_dominant_factor,finalized,16.31885427637097,7.463139457934827,2026-05-07T15:30:41.084707+00:00,0.03563700000000003,48
0.25887,True,62.0,0.62,0.0,1297.0,-5.727535,0.0,140.84,4.0,11,rmt_memory_gate,-124,True,-124,True,True,2.1865937744230046,KXBTC15M-26MAY071200-00,0,0,-128.0,4,0.9694856630381053,0.62,0.602725,rmt_memory_gate_p52_edge0,-3.727535,p_below_floor,1.1307425839238707,no,858.3,yes,False,162.108249,rejected_actionable,spectral_dominant_factor,finalized,59.87271849091891,27.381729149356076,2026-05-07T15:45:41.700197+00:00,-0.01727500000000004,48
0.02095,True,54.0,0.54,422.0,15.0,-8.939653,0.0,17.0,4.0,11,rmt_memory_gate,92,True,92,False,True,2.1865937744230046,KXBTC15M-26MAY071215-15,1,0,88.0,4,0.8964665430433406,0.54,0.490603,rmt_memory_gate_p52_edge0,-6.939653,p_below_floor,1.3970411813517332,no,864.223,no,True,145.584796,rejected_actionable,spectral_dominant_factor,finalized,18.305657006566026,8.371768556505883,2026-05-07T16:00:35.777949+00:00,-0.049397000000000024,48
0.573733,True,70.0,0.7,578.0,234.0,-0.511765,0.010458700000000043,2.0,3.0,11,rmt_memory_gate,-140,True,-140,False,False,2.1865937744230046,KXBTC15M-26MAY071230-30,3,1,-143.0,2,0.5717661201830712,0.7104587,0.729882,rmt_memory_gate_p52_edge0,1.488235,p_below_floor,0.8150157354486834,yes,863.492,no,False,147.681864,rejected_actionable,spectral_dominant_factor,finalized,4.34127294794866,1.9854044215845392,2026-05-07T16:15:36.510038+00:00,0.029882000000000075,48
0.168899,True,55.0,0.55,0.0,15.0,-3.002122,0.0,2059.0,4.0,11,rmt_memory_gate,-110,True,-110,True,True,2.1865937744230046,KXBTC15M-26MAY071245-45,0,0,-114.0,3,0.8995924316636764,0.55,0.559979,rmt_memory_gate_p52_edge0,-1.002122,p_below_floor,1.2558351836470223,no,884.36,yes,False,152.310263,rejected_actionable,spectral_dominant_factor,finalized,18.362307055453016,8.397676454694214,2026-05-07T16:30:15.640699+00:00,0.00997899999999996,48
0.289227,True,59.0,0.59,0.0,532.0,0.604038,0.0,209.95,4.0,11,rmt_memory_gate,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY071300-00,0,0,-122.0,5,0.983768019193697,0.59,0.63604,rmt_memory_gate_p52_edge0,2.604038,p_below_floor,1.0115447512048406,no,842.515,yes,False,139.613439,rejected_actionable,spectral_dominant_factor,finalized,53.50083095705758,24.467659051656867,2026-05-07T16:45:57.486009+00:00,0.04604000000000008,48
0.117782,True,53.0,0.53,47.0,938.0,-0.549566,0.0,80.0,4.0,11,rmt_memory_gate,94,True,94,False,False,2.1865937744230046,KXBTC15M-26MAY071315-15,2,1,90.0,2,0.7425506979747433,0.53,0.564504,rmt_memory_gate_p52_edge0,1.450434,p_below_floor,1.1001857454048842,yes,838.851,yes,True,128.202628,rejected_actionable,spectral_dominant_factor,finalized,8.77147831741473,4.011480513672154,2026-05-07T17:01:01.149282+00:00,0.03450399999999998,48
0.177142,True,60.0,0.6,0.0,16.0,-6.323718,0.0,203.0,4.0,11,rmt_memory_gate,80,True,80,False,True,2.1865937744230046,KXBTC15M-26MAY071330-30,1,0,76.0,4,0.9410291597984085,0.6,0.576763,rmt_memory_gate_p52_edge0,-4.323718,p_below_floor,1.046954524533837,no,869.509,no,True,127.15804,rejected_actionable,spectral_dominant_factor,finalized,25.950120179955704,11.867828621621035,2026-05-07T17:15:30.496075+00:00,-0.023236999999999952,48
0.93606,True,81.0,0.81,578.0,31.0,2.23752,0.0372937499999999,65.0,3.0,11,rmt_memory_gate,36,True,38,True,True,,KXBTC15M-26MAY051300-00,0,0,33.0,,,0.84729375,0.867375,rmt_memory_gate_p55_edge0,4.23752,approved_entry,0.36657919808610573,yes,594.247,yes,True,115.035336,approved_entry,insufficient_history,finalized,,,2026-05-05T16:50:05.755107+00:00,0.057374999999999954,0
0.992205,True,82.0,0.82,469.0,0.0,2.439055,0.03860415000000017,7.02,2.0,11,rmt_memory_gate,0,True,36,True,True,,KXBTC15M-26MAY051330-30,0,0,-2.0,,,0.8586041500000001,0.879391,rmt_memory_gate_p55_edge0,4.439055,approved_entry,0.30242891547156237,yes,529.068,yes,True,106.389306,approved_entry,insufficient_history,finalized,,,2026-05-05T17:21:10.942716+00:00,0.05939100000000008,0
0.123249,True,60.0,0.6,16.0,141.0,-6.715922,0.0,667.22,4.0,11,rmt_memory_gate,80,True,80,False,False,,KXBTC15M-26MAY051430-30,7,3,76.0,,,0.6,0.572841,rmt_memory_gate_p55_edge0,-4.715922,p_below_floor,1.1354150489951023,no,824.334,no,True,134.199425,rejected_actionable,insufficient_history,finalized,,,2026-05-05T18:16:15.667377+00:00,-0.027158999999999933,0
0.248591,True,62.0,0.62,0.0,391.0,-5.790886,0.0,141.55,4.0,11,rmt_memory_gate,-124,True,-124,False,True,2.1865937744230046,KXBTC15M-26MAY051445-45,1,0,-128.0,3,0.8455618175218172,0.62,0.602091,rmt_memory_gate_p55_edge0,-3.790886,p_below_floor,1.0748649042363498,yes,883.985,no,False,139.063895,rejected_actionable,spectral_dominant_factor,finalized,10.546853133302015,4.823416794043102,2026-05-05T18:30:16.015403+00:00,-0.017908999999999953,48
0.049434,True,55.0,0.55,0.0,47.0,-5.8247,0.0,289.5,4.0,11,rmt_memory_gate,90,True,90,False,True,2.1865937744230046,KXBTC15M-26MAY051500-00,1,0,86.0,3,0.8254250570730749,0.55,0.531753,rmt_memory_gate_p55_edge0,-3.8247,p_below_floor,1.2629788435982496,no,883.702,no,True,133.916264,rejected_actionable,spectral_dominant_factor,finalized,12.953912755111638,5.924242951130646,2026-05-05T18:45:16.299694+00:00,-0.018247000000000013,48
0.199146,True,62.0,0.62,16.0,563.0,-6.996764,0.0,1177.56,4.0,11,rmt_memory_gate,76,True,76,False,False,2.1865937744230046,KXBTC15M-26MAY051515-15,7,3,72.0,3,0.8808421071633321,0.62,0.590032,rmt_memory_gate_p55_edge0,-4.996764,p_below_floor,0.9722137384369568,no,809.076,no,True,125.134297,rejected_actionable,spectral_dominant_factor,finalized,11.922319341947373,5.452461943962782,2026-05-05T19:01:30.926818+00:00,-0.029967999999999995,48
0.226811,True,57.0,0.57,1000.0,156.0,-1.33528,0.0,80.0,4.0,11,rmt_memory_gate,86,True,86,False,False,2.1865937744230046,KXBTC15M-26MAY051530-30,8,4,82.0,3,0.9083526261264598,0.57,0.596647,rmt_memory_gate_p55_edge0,0.66472,p_below_floor,0.8893437012202676,yes,789.484,yes,True,119.130232,rejected_actionable,spectral_dominant_factor,finalized,17.757436668259263,8.121049678258172,2026-05-05T19:16:50.515623+00:00,0.026647000000000087,48
0.159529,True,60.0,0.6,0.0,266.0,-6.183698,0.0,1900.47,4.0,11,rmt_memory_gate,-120,True,-120,False,True,2.1865937744230046,KXBTC15M-26MAY051545-45,1,0,-124.0,3,0.8108512980265793,0.6,0.578163,rmt_memory_gate_p55_edge0,-4.183698,p_below_floor,1.048993079759358,yes,883.619,no,False,124.177788,rejected_actionable,spectral_dominant_factor,finalized,6.803282776655294,3.111361084182422,2026-05-05T19:30:16.381282+00:00,-0.021836999999999995,48
0.070321,True,55.0,0.55,688.0,47.0,-4.626531,0.0,185.66,4.0,11,rmt_memory_gate,90,True,90,False,False,2.1865937744230046,KXBTC15M-26MAY051600-00,7,3,86.0,4,0.9005690337033087,0.55,0.543735,rmt_memory_gate_p55_edge0,-2.626531,p_below_floor,1.0379875839277335,no,794.452,no,True,118.527631,rejected_actionable,spectral_dominant_factor,finalized,13.24518177182225,6.057449685786913,2026-05-05T19:46:45.547598+00:00,-0.006265000000000076,48
0.403768,True,70.0,0.7,125.0,0.0,-6.433646,0.0,1677.75,3.0,11,rmt_memory_gate,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY051615-15,0,0,57.0,4,0.9325641447848331,0.7,0.670664,rmt_memory_gate_p55_edge0,-4.433646,p_below_floor,0.8088229801841127,yes,864.413,yes,True,123.585724,rejected_actionable,spectral_dominant_factor,finalized,22.138580363888607,10.124688281311194,2026-05-05T20:00:35.587137+00:00,-0.029335999999999918,48
0.6097,True,76.0,0.76,984.0,1484.0,-2.781529,0.0,113.0,3.0,11,rmt_memory_gate,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY051630-30,5,2,45.0,2,0.6500461458781674,0.76,0.767185,rmt_memory_gate_p55_edge0,-0.781529,p_below_floor,0.6709158528512382,no,827.38,no,True,128.743747,rejected_actionable,spectral_dominant_factor,finalized,5.188675667324343,2.3729490717559205,2026-05-05T20:16:12.620319+00:00,0.007184999999999997,48
0.096226,True,56.0,0.56,500.0,843.0,-5.203308,0.0,131.12,4.0,11,rmt_memory_gate,88,True,88,False,False,2.1865937744230046,KXBTC15M-26MAY051645-45,2,1,84.0,3,0.9564743987950348,0.56,0.547967,rmt_memory_gate_p55_edge0,-3.203308,p_below_floor,1.1614895253848503,yes,859.105,yes,True,130.889211,rejected_actionable,spectral_dominant_factor,finalized,38.422875071577494,17.572022531581784,2026-05-05T20:30:40.895804+00:00,-0.012033000000000071,48
0.132227,True,57.0,0.57,0.0,1484.0,-3.974403,0.0,124.62,4.0,11,rmt_memory_gate,86,True,86,False,True,2.1865937744230046,KXBTC15M-26MAY051700-00,1,0,82.0,4,0.9735036487676375,0.57,0.570256,rmt_memory_gate_p55_edge0,-1.974403,p_below_floor,1.0866461461842227,no,884.255,no,True,125.125577,rejected_actionable,spectral_dominant_factor,finalized,66.75847833514732,30.530809662056893,2026-05-05T20:45:15.745239+00:00,0.000256000000000034,48
0.070285,True,55.0,0.55,16.0,547.0,-5.250288,0.0,51.32,4.0,11,rmt_memory_gate,90,True,90,False,False,2.1865937744230046,KXBTC15M-26MAY051715-15,5,2,86.0,2,0.9002865395368177,0.55,0.537497,rmt_memory_gate_p55_edge0,-3.250288,p_below_floor,1.0145917531355082,no,844.017,no,True,112.398722,rejected_actionable,spectral_dominant_factor,finalized,31.050176054830665,14.200248998250323,2026-05-05T21:00:55.988204+00:00,-0.012503000000000042,48
0.045741,True,56.0,0.56,516.0,94.0,-8.460396,0.0,2746.21,4.0,11,rmt_memory_gate,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY051730-30,2,1,-116.0,3,0.8389168450551333,0.56,0.515396,rmt_memory_gate_p55_edge0,-6.460396,p_below_floor,0.9957114576314499,no,848.57,yes,False,107.343558,rejected_actionable,spectral_dominant_factor,finalized,22.261764414519092,10.181024328761522,2026-05-05T21:15:51.430189+00:00,-0.04460400000000009,48
0.665923,True,71.0,0.71,0.0,594.0,3.52204,0.0,40.0,3.0,11,rmt_memory_gate,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY051745-45,1,0,55.0,3,0.9328521008480247,0.71,0.78022,rmt_memory_gate_p55_edge0,5.52204,p_below_floor,0.5423839624480261,no,868.757,no,True,107.444854,rejected_actionable,spectral_dominant_factor,finalized,46.978842071940534,21.484942755010472,2026-05-05T21:30:31.244987+00:00,0.07022000000000006,48
0.0469,True,55.0,0.55,0.0,1344.0,-6.012408,0.0,71.74,4.0,11,rmt_memory_gate,90,True,90,True,True,2.1865937744230046,KXBTC15M-26MAY051800-00,0,0,86.0,4,0.9635924559574667,0.55,0.529876,rmt_memory_gate_p55_edge0,-4.012408,p_below_floor,0.9815365482838599,yes,868.903,yes,True,104.691276,rejected_actionable,spectral_dominant_factor,finalized,72.82390750229885,33.3047264444515,2026-05-05T21:45:31.097157+00:00,-0.02012400000000003,48
0.669176,True,74.0,0.74,0.0,344.0,0.41302,0.0,1504.55,3.0,11,rmt_memory_gate,-148,True,-148,True,True,2.1865937744230046,KXBTC15M-26MAY051815-15,0,0,-151.0,4,0.987082955820957,0.74,0.77913,rmt_memory_gate_p55_edge0,2.41302,p_below_floor,0.5227973434259201,no,883.663,yes,False,103.02218,rejected_actionable,spectral_dominant_factor,finalized,88.73356255888835,40.58072587456408,2026-05-05T22:00:16.340721+00:00,0.03913,48
0.180915,True,70.0,0.7,922.0,0.0,-31.623991,0.0,120.0,3.0,11,rmt_memory_gate,-140,True,-140,False,True,2.1865937744230046,KXBTC15M-26MAY051830-30,1,0,-143.0,2,0.9692404550446022,0.7,0.41876,rmt_memory_gate_p55_edge0,-29.623991,p_below_floor,0.777444424872164,yes,779.531,no,False,100.102356,rejected_actionable,spectral_dominant_factor,finalized,142.96364529961147,65.3818953350567,2026-05-05T22:17:00.472313+00:00,-0.28123999999999993,48
0.885262,True,79.0,0.79,968.0,0.0,3.902414,0.0,97.0,3.0,11,rmt_memory_gate,42,True,42,False,True,2.1865937744230046,KXBTC15M-26MAY051845-45,1,0,39.0,3,0.9610275842634353,0.79,0.864024,rmt_memory_gate_p55_edge0,5.902414,approved_entry,0.4162522477382457,no,854.974,no,True,103.506064,approved_entry,spectral_dominant_factor,finalized,73.90637964053967,33.7997759369099,2026-05-05T22:30:45.039013+00:00,0.07402399999999998,48
0.034233,True,58.0,0.58,922.0,16.0,-7.383871,0.0,32.33,4.0,11,rmt_memory_gate,84,True,84,True,True,2.1865937744230046,KXBTC15M-26MAY051900-00,0,0,80.0,4,0.9661758700113448,0.58,0.546161,rmt_memory_gate_p55_edge0,-5.383871,p_below_floor,1.1552634028791224,yes,871.072,yes,True,121.518513,rejected_actionable,spectral_dominant_factor,finalized,44.44894865475915,20.327940733522063,2026-05-05T22:45:28.928095+00:00,-0.03383899999999995,48
0.104221,True,61.0,0.61,453.0,32.0,-18.3267,0.0,139.88,4.0,11,rmt_memory_gate,-122,True,-122,False,True,2.1865937744230046,KXBTC15M-26MAY051915-15,1,0,-126.0,4,0.9661999288590595,0.61,0.466733,rmt_memory_gate_p55_edge0,-16.3267,p_below_floor,1.0843247420890139,yes,733.827,no,False,133.274292,rejected_actionable,spectral_dominant_factor,finalized,43.03307319972582,19.680415129271704,2026-05-05T23:02:46.175218+00:00,-0.14326699999999998,48
0.023957,True,57.0,0.57,0.0,31.0,-9.410297,0.0,23.46,4.0,11,rmt_memory_gate,86,True,86,False,True,2.1865937744230046,KXBTC15M-26MAY051930-30,1,0,82.0,4,0.964587919128214,0.57,0.515897,rmt_memory_gate_p55_edge0,-7.410297,p_below_floor,1.309018487420359,no,868.374,no,True,136.495402,rejected_actionable,spectral_dominant_factor,finalized,57.93190678671489,26.494133233321715,2026-05-05T23:15:31.629717+00:00,-0.0541029999999999,48
0.027932,True,61.0,0.61,468.0,47.0,-13.306264,0.0,1.0,2.0,11,rmt_memory_gate,39,True,39,True,True,2.1865937744230046,KXBTC15M-26MAY051945-45,0,0,37.0,4,0.9695830379406437,0.61,0.516937,rmt_memory_gate_p55_edge0,-11.306264,p_below_floor,0.9869462815304679,yes,787.798,yes,True,108.477095,rejected_actionable,spectral_dominant_factor,finalized,57.96266403417593,26.508199516607075,2026-05-05T23:31:52.201909+00:00,-0.093063,48
0.195064,True,64.0,0.64,312.0,0.0,-9.209463,0.0,31.71,4.0,11,rmt_memory_gate,72,True,72,False,False,2.1865937744230046,KXBTC15M-26MAY052000-00,5,2,68.0,3,0.7549623890838875,0.64,0.587905,rmt_memory_gate_p55_edge0,-7.209463,p_below_floor,0.7096365967354681,no,684.598,no,True,98.890521,rejected_actionable,spectral_dominant_factor,finalized,5.463536147815153,2.4986516525031557,2026-05-05T23:48:35.403673+00:00,-0.052095,48
0.424713,True,70.0,0.7,641.0,1422.0,-5.104734,0.0,558.72,3.0,11,rmt_memory_gate,60,True,60,False,False,2.1865937744230046,KXBTC15M-26MAY052015-15,4,2,57.0,2,0.5837373975065127,0.7,0.683953,rmt_memory_gate_p55_edge0,-3.104734,p_below_floor,0.5809481086664439,yes,695.487,yes,True,101.056581,rejected_actionable,spectral_dominant_factor,finalized,3.6449090967645064,1.6669347271540276,2026-05-06T00:03:24.513235+00:00,-0.016046999999999922,48
0.020576,True,66.0,0.66,532.0,0.0,-23.106122,0.0,1.0,2.0,11,rmt_memory_gate,-66,True,-66,False,False,2.1865937744230046,KXBTC15M-26MAY052030-30,2,1,-68.0,4,0.9436448174974399,0.66,0.468939,rmt_memory_gate_p55_edge0,-21.106122,p_below_floor,1.1153085920611405,no,822.771,yes,False,119.07288,rejected_actionable,spectral_dominant_factor,finalized,33.82173275282438,15.467771448196505,2026-05-06T00:16:17.230495+00:00,-0.19106100000000004,48
